time_utc,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snowfall_height (m),freezing_level_height (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (%),wind_direction_80m (%),wind_gusts_10m (km/h),gps_lat,gps_lon
1732447800,13.7,0.0,0.0,0.0,2510.0,3110.0,3,32.0,52.3,203,201,61.2,50.9305,5.3277
1732448700,13.9,0.0,0.0,0.0,2510.0,3090.0,3,31.0,51.2,202,200,60.5,50.8358,4.341
1732448700,13.9,0.0,0.0,0.0,2510.0,3090.0,3,31.0,51.2,202,200,60.5,50.8358,4.341
1732449600,14.0,0.0,0.0,0.0,2510.0,3070.0,3,30.6,50.5,201,198,59.8,50.8357,4.341
1732453200,14.9,0.0,0.0,0.0,2490.0,3080.0,3,30.2,49.1,193,195,59.0,49.6808,5.8071
1732455000,15.1,0.0,0.0,0.0,2450.0,3040.0,3,30.6,49.8,192,194,59.0,50.5981,4.3352
1732455000,15.1,0.0,0.0,0.0,2450.0,3040.0,3,30.6,49.8,192,194,59.0,50.5981,4.3352
1732458600,15.4,0.0,0.0,0.0,2440.0,2990.0,3,30.6,48.8,195,194,58.7,50.8357,4.3415
1732460400,15.4,0.0,0.0,0.0,2480.0,2990.0,3,30.6,48.4,198,196,59.8,51.1883,4.4418
1732462200,15.4,0.0,0.0,0.0,2440.0,3020.0,3,34.2,54.4,193,193,66.2,50.8896,4.4069
1732462200,15.4,0.0,0.0,0.0,2440.0,3020.0,3,34.2,54.4,193,193,66.2,50.8896,4.4069
1732464900,15.4,0.0,0.0,0.0,2430.0,3060.0,3,37.1,59.3,189,190,69.8,50.9942,3.1685
1732464900,15.4,0.0,0.0,0.0,2430.0,3060.0,3,37.1,59.3,189,190,69.8,50.9942,3.1685
1732466700,15.1,0.0,0.0,0.0,2480.0,3090.0,3,34.9,55.8,190,191,62.6,50.8136,4.3111
1732468500,14.9,0.0,0.0,0.0,2530.0,3080.0,3,32.4,52.3,193,193,57.6,50.8358,4.3409
1732472100,14.9,0.0,0.0,0.0,2640.0,3050.0,3,28.8,48.4,200,197,54.0,50.6749,4.568
1732472100,14.9,0.0,0.0,0.0,2640.0,3050.0,3,28.8,48.4,200,197,54.0,50.6749,4.568
1732473000,14.9,0.0,0.0,0.0,2680.0,3090.0,3,29.9,49.1,199,197,55.1,50.9963,5.0092
1732477500,15.2,0.0,0.0,0.0,2590.0,3140.0,3,32.0,51.6,191,189,59.4,50.9356,5.3135
1732479300,15.1,0.0,0.0,0.0,2520.0,3130.0,3,31.0,50.9,190,188,59.0,51.1821,4.4475
1732479300,15.1,0.0,0.0,0.0,2520.0,3130.0,3,31.0,50.9,190,188,59.0,51.1821,4.4475
1732482000,14.8,0.0,0.0,0.0,2500.0,3120.0,2,28.4,48.1,195,190,55.8,50.8358,4.341
1732482000,14.8,0.0,0.0,0.0,2500.0,3120.0,2,28.4,48.1,195,190,55.8,50.8358,4.341
1732486500,14.1,0.0,0.0,0.0,2510.0,3100.0,2,31.7,52.3,187,187,57.6,50.9177,4.0132
1732488300,14.1,0.0,0.0,0.0,2440.0,3090.0,3,30.6,51.2,184,185,56.2,49.6783,5.8161
1732489200,14.1,0.0,0.0,0.0,2400.0,3090.0,3,29.9,50.5,183,184,55.4,51.0375,3.114
1732491000,13.8,0.0,0.0,0.0,2400.0,3070.0,3,28.1,47.7,184,184,53.3,50.4196,4.5348
1732491000,13.8,0.0,0.0,0.0,2400.0,3070.0,3,28.1,47.7,184,184,53.3,50.4196,4.5348
1732491900,13.6,0.0,0.0,0.0,2390.0,3060.0,3,27.0,46.3,184,184,52.2,50.4196,4.5348
1732493700,13.4,0.0,0.0,0.0,2380.0,3040.0,3,26.6,45.6,183,184,52.6,49.6772,5.8183
1732495500,13.5,0.0,0.0,0.0,2370.0,3010.0,3,28.1,46.3,180,183,55.1,49.6783,5.8161
1732495500,13.5,0.0,0.0,0.0,2370.0,3010.0,3,28.1,46.3,180,183,55.1,49.6783,5.8161
1732496400,13.6,0.0,0.0,0.0,2360.0,3000.0,3,28.4,47.0,179,182,56.2,50.8358,4.3411
1732501800,13.8,0.0,0.0,0.0,2610.0,2890.0,3,28.8,48.4,189,189,55.1,49.6772,5.8184
1732502700,13.8,0.0,0.0,0.0,2540.0,2850.0,3,28.4,47.7,188,188,54.7,50.8899,4.4083
1732502700,13.8,0.0,0.0,0.0,2540.0,2850.0,3,28.4,47.7,188,188,54.7,50.8899,4.4083
1732506300,13.8,0.0,0.0,0.0,2490.0,2960.0,3,25.2,42.8,188,188,52.2,50.8358,4.341
1732509000,13.6,0.0,0.0,0.0,2520.0,3010.0,3,24.8,42.5,187,188,49.0,50.8357,4.341
1732513500,13.9,0.0,0.0,0.0,2490.0,3010.0,3,27.4,47.0,187,186,53.3,50.8356,4.341
1732513500,13.9,0.0,0.0,0.0,2490.0,3010.0,3,27.4,47.0,187,186,53.3,50.8356,4.341
1732514400,14.1,0.0,0.0,0.0,2480.0,3010.0,3,27.7,47.7,187,186,54.7,51.1995,4.4319
1732514400,14.1,0.0,0.0,0.0,2480.0,3010.0,3,27.7,47.7,187,186,54.7,51.1995,4.4319
1732517100,14.3,0.0,0.0,0.0,2470.0,2770.0,3,27.4,46.7,190,190,55.1,50.5692,4.3513
1732518000,14.3,0.0,0.0,0.0,2460.0,2690.0,3,27.0,46.3,191,191,54.4,50.6841,4.3757
1732519800,14.3,0.0,0.0,0.0,2430.0,2740.0,3,25.9,44.9,195,194,51.5,50.9332,4.4385
1732520700,14.3,0.0,0.0,0.0,2410.0,2770.0,3,25.2,44.2,196,196,50.0,50.8358,4.3411
1732521600,14.2,0.0,0.0,0.0,2390.0,2790.0,3,25.2,44.2,198,197,49.0,50.8219,4.3196
1732522500,14.0,0.1,0.0,0.0,2380.0,2780.0,51,25.9,44.9,197,196,49.0,50.644,4.3639
1732523400,13.7,0.1,0.0,0.0,2370.0,2770.0,51,27.0,46.3,197,195,50.0,50.8358,4.3412
1732525200,13.4,0.1,0.0,0.0,2350.0,2740.0,51,28.4,47.7,195,193,51.1,50.8248,4.2408
1732527000,13.8,0.1,0.0,0.0,2330.0,2700.0,51,25.6,43.5,193,192,50.0,50.8149,4.3111
1732527900,14.0,0.1,0.0,0.0,2320.0,2680.0,51,23.8,40.7,191,191,49.0,50.42,4.5352
1732533300,12.8,0.8,0.0,0.0,2260.0,2520.0,63,20.5,35.8,247,237,47.2,51.1452,3.282
1732533300,12.8,0.8,0.0,0.0,2260.0,2520.0,63,20.5,35.8,247,237,47.2,51.1452,3.282
1732535100,10.9,0.8,0.0,0.0,2210.0,2450.0,63,20.5,31.2,287,284,42.1,50.8355,4.3369
1732536000,10.3,0.8,0.0,0.0,2180.0,2410.0,63,19.8,29.1,307,308,39.2,51.2269,2.927
1732536900,10.1,1.2,0.0,0.0,2140.0,2370.0,63,18.7,27.4,308,308,36.0,50.8148,4.3111
1732537800,10.3,1.2,0.0,0.0,2110.0,2330.0,63,17.3,26.0,308,307,32.8,50.836,4.3412
1732538700,10.5,1.2,0.0,0.0,2070.0,2280.0,63,15.5,24.2,309,307,29.5,50.8579,4.735
1732539600,10.6,1.2,0.0,0.0,2030.0,2240.0,63,14.0,22.8,309,306,26.6,51.3214,4.437
1732540500,10.4,0.6,0.0,0.0,1950.0,2200.0,61,12.2,21.1,296,294,24.5,50.8359,4.3411
1732542300,9.6,0.6,0.0,0.0,1800.0,2110.0,61,9.0,17.5,269,270,21.2,51.4629,4.4509
1732543200,9.2,0.6,0.0,0.0,1720.0,2070.0,61,8.3,16.8,255,258,20.5,50.8148,4.3111
1732545900,8.4,0.5,0.0,0.0,1550.0,2050.0,61,11.2,20.0,245,247,22.0,50.8148,4.3111
1732547700,8.6,0.1,0.0,0.0,1440.0,1980.0,51,12.6,22.5,235,239,23.8,50.8358,4.3411
1732547700,8.6,0.1,0.0,0.0,1440.0,1980.0,51,12.6,22.5,235,239,23.8,50.8358,4.3411
1732547700,8.6,0.1,0.0,0.0,1440.0,1980.0,51,12.6,22.5,235,239,23.8,50.8358,4.3411
1732549500,9.4,0.1,0.0,0.0,1330.0,1850.0,51,13.3,24.2,222,231,25.9,50.8133,4.3123
1732550400,9.6,0.1,0.0,0.0,1280.0,1790.0,51,13.3,24.9,215,227,27.0,50.7542,5.0679
1732550400,9.6,0.1,0.0,0.0,1280.0,1790.0,51,13.3,24.9,215,227,27.0,50.7542,5.0679
1732552200,9.6,0.0,0.0,0.0,1280.0,1740.0,3,13.7,24.9,220,230,30.2,50.4126,4.394
1732554000,9.4,0.0,0.0,0.0,1280.0,1690.0,3,14.0,24.9,225,233,32.4,50.5696,4.6925
1732554000,9.4,0.0,0.0,0.0,1280.0,1690.0,3,14.0,24.9,225,233,32.4,50.5696,4.6925
1732554900,9.3,0.0,0.0,0.0,1190.0,1690.0,3,14.0,25.3,226,233,32.0,50.7241,4.5175
1732555800,9.1,0.0,0.0,0.0,1090.0,1700.0,3,14.0,26.0,228,234,31.0,51.2716,4.4313
1732557600,8.7,0.0,0.0,0.0,900.0,1700.0,3,14.4,27.4,230,234,29.5,50.8358,4.341
1732559400,8.9,0.0,0.0,0.0,960.0,1780.0,3,15.8,29.5,235,239,32.0,50.1572,5.2653
1732561200,9.2,0.0,0.0,0.0,1010.0,1860.0,3,17.3,30.9,240,244,34.6,49.6799,5.8107
1732563000,9.1,0.0,0.0,0.0,980.0,1890.0,3,17.6,30.2,241,244,33.5,50.8352,4.3343
1732564800,8.8,0.0,0.0,0.0,950.0,1920.0,2,16.6,28.4,242,243,30.6,50.8353,4.3366
1732565700,8.6,0.0,0.0,0.0,950.0,1900.0,2,15.5,27.0,238,241,28.8,50.555,4.3575
1732565700,8.6,0.0,0.0,0.0,950.0,1900.0,2,15.5,27.0,238,241,28.8,50.555,4.3575
1732566600,8.4,0.0,0.0,0.0,950.0,1870.0,2,13.7,25.6,234,239,26.3,50.5541,4.358
1732566600,8.4,0.0,0.0,0.0,950.0,1870.0,2,13.7,25.6,234,239,26.3,50.5541,4.358
1732570200,8.1,0.0,0.0,0.0,960.0,1680.0,3,11.2,23.9,223,231,21.6,50.8959,5.3081
1732571100,8.1,0.0,0.0,0.0,970.0,1600.0,3,11.9,24.9,221,229,21.6,50.9555,5.3557
1732572900,7.9,0.0,0.0,0.0,1000.0,1510.0,3,12.6,26.3,218,225,22.7,50.9549,5.4041
1732573800,7.8,0.0,0.0,0.0,1030.0,1500.0,2,13.0,27.0,218,224,23.4,49.6782,5.8163
1732574700,7.6,0.0,0.0,0.0,1060.0,1480.0,1,13.0,27.4,217,222,24.1,49.6772,5.8184
1732575600,7.4,0.0,0.0,0.0,1090.0,1460.0,0,13.0,27.4,216,220,24.5,49.6781,5.8163
1732575600,7.4,0.0,0.0,0.0,1090.0,1460.0,0,13.0,27.4,216,220,24.5,49.6781,5.8163
1732577400,7.6,0.0,0.0,0.0,1110.0,1490.0,1,10.8,24.2,210,217,22.0,51.2247,4.4412
1732581900,7.8,0.0,0.0,0.0,1180.0,1450.0,3,11.5,25.3,209,217,22.7,50.8356,4.3409
1732583700,7.7,0.0,0.0,0.0,1150.0,1460.0,3,11.5,25.6,206,215,23.4,50.8176,3.2486
1732583700,7.7,0.0,0.0,0.0,1150.0,1460.0,3,11.5,25.6,206,215,23.4,50.8176,3.2486
1732583700,7.7,0.0,0.0,0.0,1150.0,1460.0,3,11.5,25.6,206,215,23.4,50.8176,3.2486
1732586400,7.4,0.0,0.0,0.0,1000.0,1560.0,3,9.7,22.1,191,205,21.6,50.8176,3.2486
1732586400,7.4,0.0,0.0,0.0,1000.0,1560.0,3,9.7,22.1,191,205,21.6,50.8176,3.2486
1732589100,7.4,0.0,0.0,0.0,1010.0,1460.0,3,8.3,20.4,196,210,19.1,51.2247,4.4412
1732589100,7.4,0.0,0.0,0.0,1010.0,1460.0,3,8.3,20.4,196,210,19.1,51.2247,4.4412
1732590900,7.4,0.0,0.0,0.0,1050.0,1440.0,3,7.6,19.6,197,211,17.6,49.6808,5.8069
1732590900,7.4,0.0,0.0,0.0,1050.0,1440.0,3,7.6,19.6,197,211,17.6,49.6808,5.8069
1732593600,7.6,0.0,0.0,0.0,1170.0,1480.0,3,7.9,19.6,196,211,17.3,50.8176,3.2487
1732594500,7.7,0.0,0.0,0.0,1190.0,1470.0,3,8.6,21.1,199,212,18.4,50.8358,4.3413
1732595400,7.7,0.0,0.0,0.0,1220.0,1460.0,3,9.7,22.8,202,214,20.2,50.8176,3.2486
1732596300,7.8,0.0,0.0,0.0,1240.0,1440.0,3,10.4,24.6,204,215,22.0,50.8242,3.2586
1732599900,7.6,0.0,0.0,0.0,1190.0,1450.0,3,10.4,23.2,208,212,22.3,50.8357,4.3408
1732602600,7.5,0.0,0.0,0.0,1170.0,1450.0,3,11.2,24.2,204,208,22.7,51.124,4.4822
1732604400,7.3,0.0,0.0,0.0,1180.0,1450.0,3,12.6,26.7,200,205,24.1,51.2524,3.2031
1732604400,7.3,0.0,0.0,0.0,1180.0,1450.0,3,12.6,26.7,200,205,24.1,51.2524,3.2031
1732605300,7.2,0.0,0.0,0.0,1160.0,1440.0,3,13.7,28.1,198,204,25.6,50.813,4.312
1732608900,6.3,0.0,0.0,0.0,1120.0,1400.0,2,14.4,29.8,196,203,26.3,50.7206,4.5224
1732609800,6.3,0.0,0.0,0.0,1120.0,1390.0,1,11.9,26.7,200,206,22.3,51.1995,4.4319
1732610700,6.3,0.0,0.0,0.0,1130.0,1370.0,0,9.4,23.2,205,208,18.7,50.9309,5.3258
1732611600,6.5,0.0,0.0,0.0,1130.0,1360.0,0,8.3,21.4,209,210,16.9,50.9309,5.3258
1732616100,8.2,0.0,0.0,0.0,1090.0,1390.0,3,16.2,27.4,218,215,31.3,50.8157,4.3118
1732617000,8.0,0.0,0.0,0.0,1110.0,1380.0,3,16.9,28.1,219,217,33.1,50.8156,4.3118
1732617000,8.0,0.0,0.0,0.0,1110.0,1380.0,3,16.9,28.1,219,217,33.1,50.8156,4.3118
1732617900,7.8,0.0,0.0,0.0,1120.0,1360.0,3,17.3,28.8,219,218,34.6,51.0185,4.4858
1732620600,8.5,0.0,0.0,0.0,1090.0,1350.0,2,16.9,27.4,222,222,33.8,50.8357,4.3411
1732620600,8.5,0.0,0.0,0.0,1090.0,1350.0,2,16.9,27.4,222,222,33.8,50.8357,4.3411
1732621500,8.9,0.0,0.0,0.0,1060.0,1340.0,1,16.9,26.3,224,223,32.8,50.8358,4.341
1732625100,9.9,0.0,0.0,0.0,1080.0,1340.0,0,16.2,25.3,216,219,33.1,50.8156,4.3118
1732626000,9.9,0.0,0.0,0.0,1090.0,1340.0,0,15.8,24.9,213,217,33.1,51.0089,4.9683
1732626900,9.9,0.0,0.0,0.0,1080.0,1350.0,1,15.1,23.9,214,219,32.4,50.9974,3.7963
1732626900,9.9,0.0,0.0,0.0,1080.0,1350.0,1,15.1,23.9,214,219,32.4,50.9974,3.7963
1732627800,9.9,0.0,0.0,0.0,1070.0,1360.0,2,14.4,22.8,214,220,31.0,50.5726,4.6891
1732629600,9.8,0.0,0.0,0.0,1050.0,1380.0,3,13.7,21.4,215,223,29.2,50.6286,4.3488
1732629600,9.8,0.0,0.0,0.0,1050.0,1380.0,3,13.7,21.4,215,223,29.2,50.6286,4.3488
1732630500,9.7,0.3,0.0,0.0,1050.0,1370.0,55,14.4,22.5,218,225,30.2,50.8155,4.3118
1732633200,9.6,0.3,0.0,0.0,1030.0,1340.0,55,17.6,27.4,226,229,35.3,50.8156,4.3118
1732634100,9.4,0.5,0.0,0.0,1030.0,1320.0,61,16.6,26.7,222,227,33.8,50.9025,4.0562
1732634100,9.4,0.5,0.0,0.0,1030.0,1320.0,61,16.6,26.7,222,227,33.8,50.9025,4.0562
1732635000,9.3,0.5,0.0,0.0,1030.0,1300.0,61,14.8,24.9,218,225,31.0,50.8369,4.3379
1732635900,9.1,0.5,0.0,0.0,1020.0,1270.0,61,13.0,22.8,214,223,27.7,50.8602,4.3613
1732638600,8.6,0.0,0.0,0.0,1080.0,1300.0,3,9.0,18.9,235,236,22.0,50.8352,4.3352
1732638600,8.6,0.0,0.0,0.0,1080.0,1300.0,3,9.0,18.9,235,236,22.0,50.8352,4.3352
1732640400,8.1,0.0,0.0,0.0,1130.0,1340.0,3,7.9,17.9,259,250,19.8,50.6026,4.3353
1732642200,7.9,0.0,0.0,0.0,1130.0,1340.0,3,7.9,18.6,238,240,19.4,51.1594,4.5024
1732644000,7.9,0.0,0.0,0.0,1130.0,1330.0,3,8.3,20.0,216,229,19.8,50.8358,4.3414
1732645800,8.1,0.0,0.0,0.0,1100.0,1320.0,3,9.4,20.4,209,226,21.2,51.1299,4.4788
1732646700,8.2,0.0,0.0,0.0,1090.0,1320.0,3,9.7,20.7,206,224,22.3,50.8358,4.3412
1732647600,8.3,0.0,0.0,0.0,1070.0,1310.0,3,10.1,20.7,202,222,22.3,50.9673,5.4947
1732647600,8.3,0.0,0.0,0.0,1070.0,1310.0,3,10.1,20.7,202,222,22.3,50.9673,5.4947
1732649400,8.0,0.1,0.0,0.0,1080.0,1310.0,51,9.7,20.7,211,230,19.4,51.2195,2.9347
1732652100,7.6,0.0,0.0,0.0,1070.0,1310.0,1,10.1,21.8,215,232,18.0,49.6782,5.8162
1732653900,7.6,0.0,0.0,0.0,1060.0,1340.0,1,11.5,23.5,206,220,22.0,49.6782,5.8163
1732654800,7.6,0.0,0.0,0.0,1050.0,1350.0,1,11.9,24.2,201,214,23.0,51.2208,2.933
1732654800,7.6,0.0,0.0,0.0,1050.0,1350.0,1,11.9,24.2,201,214,23.0,51.2208,2.933
1732657500,7.2,0.0,0.0,0.0,1030.0,1420.0,3,11.5,26.0,204,215,20.5,50.594,4.3428
1732659300,7.1,0.0,0.0,0.0,1040.0,1450.0,3,11.2,25.6,202,213,19.8,49.6782,5.8163
1732660200,7.1,0.0,0.0,0.0,1070.0,1450.0,3,11.2,24.9,200,211,20.2,50.4199,4.5353
1732661100,7.2,0.0,0.0,0.0,1090.0,1460.0,3,11.2,24.2,197,208,20.2,49.6771,5.8185
1732662900,6.8,0.0,0.0,0.0,1100.0,1460.0,3,10.1,22.5,197,206,18.4,50.4196,4.5352
1732665600,5.8,0.0,0.0,0.0,1070.0,1470.0,3,7.2,20.0,206,205,13.7,49.6782,5.8162
1732665600,5.8,0.0,0.0,0.0,1070.0,1470.0,3,7.2,20.0,206,205,13.7,49.6782,5.8162
1732665600,5.8,0.0,0.0,0.0,1070.0,1470.0,3,7.2,20.0,206,205,13.7,49.6782,5.8162
1732666500,5.7,0.0,0.0,0.0,1070.0,1470.0,3,7.2,20.4,200,203,13.7,51.2208,2.9331
1732668300,5.8,0.0,0.0,0.0,1060.0,1480.0,3,7.9,22.5,189,198,15.1,51.2248,4.4411
1732668300,5.8,0.0,0.0,0.0,1060.0,1480.0,3,7.9,22.5,189,198,15.1,51.2248,4.4411
1732670100,5.9,0.0,0.0,0.0,1060.0,1490.0,3,8.6,23.2,184,193,16.6,51.2208,2.933
1732671000,6.1,0.0,0.0,0.0,1070.0,1490.0,3,9.0,22.8,185,191,17.3,49.6782,5.8163
1732673700,6.5,0.2,0.0,0.0,1120.0,1530.0,53,9.0,20.7,183,185,18.0,51.2208,2.9331
1732673700,6.5,0.2,0.0,0.0,1120.0,1530.0,53,9.0,20.7,183,185,18.0,51.2208,2.9331
1732674600,6.6,0.2,0.0,0.0,1150.0,1560.0,53,8.6,19.3,179,182,16.9,50.8358,4.341
1732674600,6.6,0.2,0.0,0.0,1150.0,1560.0,53,8.6,19.3,179,182,16.9,50.8358,4.341
1732675500,6.6,0.2,0.0,0.0,1180.0,1580.0,53,7.9,18.2,176,180,15.8,51.2208,2.933
1732678200,6.8,0.0,0.0,0.0,1240.0,1600.0,3,7.6,19.3,167,172,15.8,51.2248,4.4411
1732679100,6.8,0.0,0.0,0.0,1260.0,1600.0,3,7.9,20.7,165,170,16.2,50.4203,4.5357
1732679100,6.8,0.0,0.0,0.0,1260.0,1600.0,3,7.9,20.7,165,170,16.2,50.4203,4.5357
1732680000,6.9,0.0,0.0,0.0,1270.0,1590.0,3,8.3,22.1,162,167,17.3,50.8358,4.3411
1732680000,6.9,0.0,0.0,0.0,1270.0,1590.0,3,8.3,22.1,162,167,17.3,50.8358,4.3411
1732680900,7.1,0.2,0.0,0.0,1270.0,1600.0,53,9.4,23.5,161,165,19.1,50.4203,4.5357
1732683600,7.3,0.2,0.0,0.0,1280.0,1640.0,53,13.0,27.4,156,159,25.2,51.2284,3.2034
1732684500,7.4,0.1,0.0,0.0,1330.0,1680.0,51,13.3,27.4,158,161,25.9,50.8357,4.3409
1732685400,7.4,0.1,0.0,0.0,1390.0,1730.0,51,13.0,27.0,160,163,26.3,49.6808,5.8072
1732686300,7.4,0.1,0.0,0.0,1440.0,1770.0,51,12.6,26.7,162,165,26.6,51.2649,4.4321
1732687200,7.6,0.1,0.0,0.0,1490.0,1810.0,51,13.0,27.0,164,167,27.7,50.8357,4.3409
1732688100,7.8,0.2,0.0,0.0,1480.0,1850.0,53,14.0,28.1,167,170,29.9,50.9567,3.8936
1732690800,8.8,0.2,0.0,0.0,1430.0,1950.0,53,18.0,33.3,175,180,37.8,50.8146,4.3133
1732691700,8.9,0.1,0.0,0.0,1550.0,1990.0,51,18.7,34.4,176,181,39.2,50.8146,4.3132
1732692600,8.9,0.1,0.0,0.0,1660.0,2030.0,51,19.4,35.8,178,182,40.7,50.8841,4.478
1732692600,8.9,0.1,0.0,0.0,1660.0,2030.0,51,19.4,35.8,178,182,40.7,50.8841,4.478
1732694400,8.9,0.1,0.0,0.0,1890.0,2100.0,51,20.9,37.5,180,183,42.8,50.9921,5.0574
1732696200,9.1,0.0,0.0,0.0,1910.0,2160.0,3,22.7,39.6,186,188,45.7,50.4203,4.5357
1732698900,9.5,0.0,0.0,0.0,1930.0,2210.0,3,24.8,41.4,194,195,49.0,50.8359,4.3413
1732701600,9.7,0.0,0.0,0.0,1950.0,2200.0,3,25.2,42.5,203,200,50.0,50.8358,4.3411
1732701600,9.7,0.0,0.0,0.0,1950.0,2200.0,3,25.2,42.5,203,200,50.0,50.8358,4.3411
1732703400,10.1,0.0,0.0,0.0,1990.0,2260.0,3,26.3,44.6,204,201,52.6,50.8359,4.341
1732704300,10.2,0.0,0.0,0.0,2010.0,2280.0,3,27.0,45.6,205,201,53.6,50.42,4.5351
1732706100,10.4,0.0,0.0,0.0,2060.0,2330.0,3,27.4,46.7,204,201,55.1,50.8559,4.7525
1732707900,10.5,0.0,0.0,0.0,2110.0,2370.0,3,27.0,46.0,202,201,55.1,51.2278,2.9263
1732708800,10.5,0.0,0.0,0.0,2130.0,2390.0,3,27.0,46.0,201,201,55.4,51.2236,2.931
1732708800,10.5,0.0,0.0,0.0,2130.0,2390.0,3,27.0,46.0,201,201,55.4,51.2236,2.931
1732710600,10.3,0.1,0.0,0.0,2030.0,2440.0,51,28.1,46.3,202,203,56.9,50.1586,5.266
1732710600,10.3,0.1,0.0,0.0,2030.0,2440.0,51,28.1,46.3,202,203,56.9,50.1586,5.266
1732713300,10.3,0.0,0.0,0.0,1960.0,2440.0,3,28.4,46.3,205,205,58.7,50.8357,4.3409
1732713300,10.3,0.0,0.0,0.0,1960.0,2440.0,3,28.4,46.3,205,205,58.7,50.8357,4.3409
1732714200,10.6,0.0,0.0,0.0,2000.0,2400.0,3,28.1,46.0,206,207,58.7,50.931,5.3257
1732714200,10.6,0.0,0.0,0.0,2000.0,2400.0,3,28.1,46.0,206,207,58.7,50.931,5.3257
1732718700,10.8,0.0,0.0,0.0,1960.0,2400.0,3,28.8,46.7,206,207,60.1,50.8151,4.3137
1732719600,10.7,0.0,0.0,0.0,1930.0,2430.0,3,29.5,47.4,205,206,60.5,50.42,4.5351
1732720500,10.8,0.1,0.0,0.0,1950.0,2380.0,51,30.2,48.4,208,209,61.2,50.8164,4.3123
1732720500,10.8,0.1,0.0,0.0,1950.0,2380.0,51,30.2,48.4,208,209,61.2,50.8164,4.3123
1732723200,11.2,0.1,0.0,0.0,2010.0,2220.0,51,31.3,50.9,216,216,63.0,50.8237,4.3878
1732725000,11.2,0.6,0.0,0.0,1880.0,2080.0,61,27.4,45.3,227,225,58.3,50.4209,4.5368
1732725900,11.1,0.6,0.0,0.0,1810.0,2010.0,61,25.2,41.8,232,230,55.4,50.8561,4.3612
1732725900,11.1,0.6,0.0,0.0,1810.0,2010.0,61,25.2,41.8,232,230,55.4,50.8561,4.3612
1732726800,10.9,0.6,0.0,0.0,1740.0,1940.0,61,23.8,39.6,237,234,53.3,51.0089,4.9664
1732727700,10.3,0.3,0.0,0.0,1550.0,1930.0,55,23.8,39.3,246,245,52.2,50.4196,4.5345
1732727700,10.3,0.3,0.0,0.0,1550.0,1930.0,55,23.8,39.3,246,245,52.2,50.4196,4.5345
1732731300,7.9,0.0,0.0,0.0,930.0,1830.0,3,25.9,41.4,273,278,50.4,49.7201,5.6098
1732732200,8.0,0.0,0.0,0.0,890.0,1760.0,3,25.6,40.7,274,278,49.7,50.9258,5.3346
1732734000,8.1,0.0,0.0,0.0,810.0,1630.0,3,23.8,37.9,275,279,47.9,49.6782,5.816
1732734900,7.9,0.0,0.0,0.0,820.0,1640.0,3,22.7,36.5,273,277,45.7,49.71,5.6525
1732735800,7.7,0.0,0.0,0.0,820.0,1650.0,2,21.6,34.4,270,276,42.8,51.2253,4.4403
1732737600,7.3,0.0,0.0,0.0,830.0,1670.0,0,19.8,31.6,265,272,38.2,49.6783,5.816
1732739400,7.2,0.0,0.0,0.0,770.0,1370.0,0,19.1,30.9,270,275,37.1,49.6782,5.816
1732744800,6.9,0.0,0.0,0.0,680.0,1080.0,3,15.8,27.0,274,276,32.0,49.677,5.8187
1732745700,6.9,0.0,0.0,0.0,690.0,1090.0,3,15.1,26.3,276,277,31.7,51.2253,4.4404
1732745700,6.9,0.0,0.0,0.0,690.0,1090.0,3,15.1,26.3,276,277,31.7,51.2253,4.4404
1732750200,6.6,0.0,0.0,0.0,770.0,1100.0,1,13.0,23.9,276,277,28.8,51.2253,4.4404
1732750200,6.6,0.0,0.0,0.0,770.0,1100.0,1,13.0,23.9,276,277,28.8,51.2253,4.4404
1732752900,6.3,0.0,0.0,0.0,790.0,1080.0,1,12.2,23.2,276,276,26.3,51.2253,4.4404
1732754700,6.0,0.0,0.0,0.0,770.0,1050.0,3,12.2,24.2,283,280,25.6,51.1883,3.2229
1732754700,6.0,0.0,0.0,0.0,770.0,1050.0,3,12.2,24.2,283,280,25.6,51.1883,3.2229
1732764600,5.9,0.1,0.0,0.0,840.0,1070.0,51,12.2,21.8,263,270,26.3,51.1981,3.2168
1732764600,5.9,0.1,0.0,0.0,840.0,1070.0,51,12.2,21.8,263,270,26.3,51.1981,3.2168
1732766400,5.8,0.1,0.0,0.0,850.0,1060.0,51,11.9,20.7,259,267,24.8,51.2513,3.2038
1732769100,4.9,0.0,0.0,0.0,820.0,1050.0,3,10.1,21.8,280,286,21.6,50.2483,5.2453
1732770900,4.8,0.2,0.0,0.0,780.0,1060.0,53,9.7,22.1,288,292,20.2,51.11,3.3802
1732770900,4.8,0.2,0.0,0.0,780.0,1060.0,53,9.7,22.1,288,292,20.2,51.11,3.3802
1732771800,4.9,0.2,0.0,0.0,750.0,1070.0,53,9.7,22.1,289,292,19.8,50.5694,4.6928
1732773600,5.2,0.2,0.0,0.0,680.0,1080.0,53,10.1,21.4,290,292,19.4,50.8177,4.2968
1732776300,5.3,0.0,0.0,0.0,700.0,1070.0,3,9.0,19.6,294,294,18.4,50.862,3.813
1732778100,5.2,0.0,0.0,0.0,720.0,1050.0,2,9.4,20.7,290,292,18.4,51.0095,4.4755
